accession,name,ncbi_group,group,strain,biosample,bioproject,study,source,reference,status,size,gc,replicons,wgs,scaffolds,CDS,release_date,genbank_ftp,refseq_ftp
GCA_002286155.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,E025,SAMN05583849,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.10113,67.7,chromosome:NZ_CP016967.1/CP016967.1,,1,3587,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/155/GCA_002286155.1_ASM228615v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/155/GCF_002286155.1_ASM228615v1
GCA_002286175.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,D925,SAMN05583848,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.10639,67.7,chromosome:NZ_CP016968.1/CP016968.1,,1,3591,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/175/GCA_002286175.1_ASM228617v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/175/GCF_002286175.1_ASM228617v1
GCA_002286295.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,J160,SAMN05716053,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.11263,67.7,chromosome:NZ_CP017119.1/CP017119.1,,1,3551,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/295/GCA_002286295.1_ASM228629v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/295/GCF_002286295.1_ASM228629v1
GCA_002286315.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,J209,SAMN05716055,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.1075,67.7,chromosome:NZ_CP017120.1/CP017120.1,,1,3564,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/315/GCA_002286315.1_ASM228631v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/315/GCF_002286315.1_ASM228631v1
GCA_002286335.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,J172,SAMN05716054,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.10738,67.7,chromosome:NZ_CP017121.1/CP017121.1,,1,3578,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/335/GCA_002286335.1_ASM228633v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/335/GCF_002286335.1_ASM228633v1
GCA_002286355.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,J154,SAMN05716052,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.10637,67.7,chromosome:NZ_CP017122.1/CP017122.1,,1,3578,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/355/GCA_002286355.1_ASM228635v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/355/GCF_002286355.1_ASM228635v1
GCA_002286375.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,J153,SAMN05716051,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.10637,67.7,chromosome:NZ_CP017123.1/CP017123.1,,1,3582,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/375/GCA_002286375.1_ASM228637v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/375/GCF_002286375.1_ASM228637v1
GCA_002286975.1,Halomonas sp. WRN001,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,WRN001,SAMN07573017,PRJna400729,alkaline soil,terrestrial,na,Contig,5.47588,63.8,,NSKB01,33,4949,2017-09-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/975/GCA_002286975.1_ASM228697v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/975/GCF_002286975.1_ASM228697v1
GCA_002288285.1,Sphingobium hydrophobicum,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,C1,SAMN07488776,PRJna397800,sediment,terrestrial,na,Complete,4.60264,63.1957,chromosome I:NZ_CP022745.1/CP022745.1; chromosome II:NZ_CP022746.1/CP022746.1; plasmid p1:NZ_CP022747.1/CP022747.1; plasmid p2:NZ_CP022748.1/CP022748.1; plasmid p3:NZ_CP022749.1/CP022749.1; plasmid p4:NZ_CP022750.1/CP022750.1; plasmid p5:NZ_CP022751.1/CP022751.1,,7,4173,2017-09-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/288/285/GCA_002288285.1_ASM228828v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/285/GCF_002288285.1_ASM228828v1
GCA_002289365.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,VBD1,SAMN07566686,PRJna400354,isolate,isolate,na,Contig,3.51871,67.1,,NSCW01,1240,2951,2017-09-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/365/GCA_002289365.1_ASM228936v1,
GCA_002289405.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,VBD2,SAMN07566688,PRJna400355,isolate,isolate,na,Contig,3.53713,67.1,,NSCX01,1232,3015,2017-09-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/405/GCA_002289405.1_ASM228940v1,
GCA_002289535.1,Bradyrhizobium sp. UFLA03-84,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UFLA03-84,SAMN07572887,PRJna400693,nfb legume,plant_associated,na,Contig,8.62893,64.1,,NSJY01,21,7816,2017-09-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/535/GCA_002289535.1_ASM228953v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/535/GCF_002289535.1_ASM228953v1
GCA_002292285.1,Proteobacteria bacterium UBA981,Bacteria;Proteobacteria;unclassified Proteobacteria,Proteobacteria,UBA981,SAMN06457236,PRJna348753,subsurface seawater,marine,Parks et al. 2017 nature Micro,Scaffold,4.64488,56.9,,DBBP01,36,0,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/292/285/GCA_002292285.1_ASM229228v1,
GCA_002292435.1,Mycobacterium avium,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,FLAC0256,SAMN07528792,PRJna315990,mycobacterium abcessus complex genome sequencing,human_associated,Caverly et al. 2016 genome announc,Contig,5.60501,68.9,,NSFA01,120,5026,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/292/435/GCA_002292435.1_ASM229243v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/292/435/GCF_002292435.1_ASM229243v1
GCA_002292475.1,Mycobacterium avium,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,FLAC0216,SAMN07528791,PRJna315990,mycobacterium abcessus complex genome sequencing,human_associated,Caverly et al. 2016 genome announc,Contig,5.21575,69.2,,NSFB01,65,4763,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/292/475/GCA_002292475.1_ASM229247v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/292/475/GCF_002292475.1_ASM229247v1
GCA_002292745.1,Mycobacterium avium,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,FLAC0376,SAMN07528798,PRJna315990,mycobacterium abcessus complex genome sequencing,human_associated,Caverly et al. 2016 genome announc,Contig,5.61457,68.8,,NSEU01,149,5089,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/292/745/GCA_002292745.1_ASM229274v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/292/745/GCF_002292745.1_ASM229274v1
GCA_002292785.1,Mycobacterium avium,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,FLAC0130,SAMN07528782,PRJna315990,mycobacterium abcessus complex genome sequencing,human_associated,Caverly et al. 2016 genome announc,Contig,5.21347,69.2,,NSFI01,63,4758,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/292/785/GCA_002292785.1_ASM229278v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/292/785/GCF_002292785.1_ASM229278v1
GCA_002292845.1,Alcaligenaceae bacterium UBA971,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA971,SAMN06451938,PRJna348753,freshwater metagenome,freshwater,Parks et al. 2017 nature Micro,Scaffold,2.79233,52,,DBBZ01,324,0,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/292/845/GCA_002292845.1_ASM229284v1,
GCA_002295635.1,Alphaproteobacteria bacterium UBA830,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA830,SAMN06455827,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.00684,50.2,,DBHK01,27,0,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/295/635/GCA_002295635.1_ASM229563v1,
GCA_002296855.1,Alphaproteobacteria bacterium UBA815,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA815,SAMN06456110,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.16063,57.1,,DBHZ01,123,0,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/296/855/GCA_002296855.1_ASM229685v1,
GCA_002298745.1,Alphaproteobacteria bacterium UBA723,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA723,SAMN06452891,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.157,57.4,,DBLN01,41,0,2017-09-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/298/745/GCA_002298745.1_ASM229874v1,
GCA_002304125.1,Mycobacterium avium subsp. hominissuis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,OCU556,SAMN05821954,PRJna344399,human pathogen,human_associated,Yano et al. 2017,Scaffold,5.12104,69.1,,MKCX01,100,4630,2017-09-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/304/125/GCA_002304125.1_ASM230412v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/304/125/GCF_002304125.1_ASM230412v1
GCA_002304145.1,Mycobacterium avium subsp. hominissuis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,OCU491,SAMN05821955,PRJna344401,human pathogen,human_associated,Yano et al. 2017,Scaffold,4.99085,68.7,,MKCY01,236,4282,2017-09-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/304/145/GCA_002304145.1_ASM230414v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/304/145/GCF_002304145.1_ASM230414v1
GCA_002306775.1,Alphaproteobacteria bacterium UBA1330,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA1330,SAMN06453171,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,2.89797,57.1,,DBSY01,275,0,2017-09-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/306/775/GCA_002306775.1_ASM230677v1,
GCA_002306855.1,Alphaproteobacteria bacterium UBA1326,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA1326,SAMN06453716,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.08123,50.2,,DBTC01,41,0,2017-09-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/306/855/GCA_002306855.1_ASM230685v1,
GCA_002306905.1,Alphaproteobacteria bacterium UBA1324,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA1324,SAMN06453718,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.53398,50.8,,DBTE01,27,0,2017-09-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/306/905/GCA_002306905.1_ASM230690v1,
GCA_002310915.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,F013,SAMN05583818,PRJna279196,WGS bordetella pertussis geographic and temporal diveristy in the United States,human_associated,Weigand study,Complete,4.10124,67.7,chromosome:NZ_CP016965.1/CP016965.1,,1,3584,2017-09-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/915/GCA_002310915.1_ASM231091v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/310/915/GCF_002310915.1_ASM231091v1
GCA_002311015.1,Achromobacter insolitus,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA1170,SAMN06457417,PRJna348753,terrestrial metagenome,terrestrial,Parks et al. 2017 nature Micro,Scaffold,6.30929,65,,DBZC01,18,0,2017-09-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/311/015/GCA_002311015.1_ASM231101v1,
GCA_002312805.1,Sphingobium sp. D43FB,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,D43FB,SAMN07304726,PRJna392681,soil,terrestrial,Gran-Scheuch et al. 2017,Contig,5.01872,62.5,,NMUA01,327,4486,2017-09-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/312/805/GCA_002312805.1_ASM231280v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/312/805/GCF_002312805.1_ASM231280v1
GCA_002322215.1,Achromobacter insolitus,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA1582,SAMN06455554,PRJna348753,terrestrial metagenome,terrestrial,Parks et al. 2017 nature Micro,Scaffold,6.22981,64.3,,DCOA01,447,0,2017-09-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/322/215/GCA_002322215.1_ASM232221v1,
GCA_002325375.1,Rhodospirillaceae bacterium UBA1479,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA1479,SAMN06453301,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.93217,63.7,,DCRZ01,12,0,2017-09-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/325/375/GCA_002325375.1_ASM232537v1,
GCA_002331385.1,Comamonadaceae bacterium UBA2121,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA2121,SAMN06450346,PRJna348753,terrestrial metagenome,terrestrial,Parks et al. 2017 nature Micro,Scaffold,4.44072,61.9,,DCYB01,15,0,2017-09-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/331/385/GCA_002331385.1_ASM233138v1,
GCA_002334905.1,Proteobacteria bacterium UBA2008,Bacteria;Proteobacteria;unclassified Proteobacteria,Proteobacteria,UBA2008,SAMN06454198,PRJna348753,hydrothermal vent metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,2.72044,52.2,,DDCK01,84,0,2017-09-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/334/905/GCA_002334905.1_ASM233490v1,
GCA_002337315.1,Sphingobium xenophagum,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA1921,SAMN06450782,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.32688,61.8,,DDFT01,201,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/337/315/GCA_002337315.1_ASM233731v1,
GCA_002337385.1,Erythrobacter sp. UBA1916,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA1916,SAMN06455525,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,2.9322,63.4,,DDFY01,38,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/337/385/GCA_002337385.1_ASM233738v1,
GCA_002340675.1,Comamonadaceae bacterium UBA2543,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA2543,SAMN06457089,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,2.43776,55.1,,DDMP01,184,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/340/675/GCA_002340675.1_ASM234067v1,
GCA_002341085.1,Sphingobium xenophagum,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA2525,SAMN06452965,PRJna348753,hydrothermal vent metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.86278,63.2,,DDNH01,47,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/341/085/GCA_002341085.1_ASM234108v1,
GCA_002341725.1,Bradyrhizobium sp. UBA2491,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA2491,SAMN06451082,PRJna348753,indoor metagenome,built_environment,Parks et al. 2017 nature Micro,Scaffold,7.24865,64.7,,DDOP01,108,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/341/725/GCA_002341725.1_ASM234172v1,
GCA_002342145.1,Burkholderiales bacterium UBA2470,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA2470,SAMN06452795,PRJna348753,freshwater metagenome,freshwater,Parks et al. 2017 nature Micro,Scaffold,3.29302,54.6,,DDPK01,146,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/342/145/GCA_002342145.1_ASM234214v1,
GCA_002346535.1,Opitutales bacterium UBA2995,Bacteria;PVC group;Verrucomicrobia,PVC Superphylum,UBA2995,SAMN06456355,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.13855,47.2,,DDZZ01,76,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/346/535/GCA_002346535.1_ASM234653v1,
GCA_002347905.1,Comamonadaceae bacterium UBA2237,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA2237,SAMN06453798,PRJna348753,freshwater metagenome,freshwater,Parks et al. 2017 nature Micro,Scaffold,1.69675,50.3,,DDYJ01,211,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/347/905/GCA_002347905.1_ASM234790v1,
GCA_002348275.1,Alphaproteobacteria bacterium UBA2973,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA2973,SAMN06454405,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,2.96036,50.2,,DEAV01,39,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/348/275/GCA_002348275.1_ASM234827v1,
GCA_002348365.1,Alphaproteobacteria bacterium UBA2966,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA2966,SAMN06451907,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,4.07767,57.6,,DEBC01,172,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/348/365/GCA_002348365.1_ASM234836v1,
GCA_002348385.1,Gammaproteobacteria bacterium UBA2965,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,UBA2965,SAMN06451906,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.34182,61,,DEBD01,48,0,2017-09-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/348/385/GCA_002348385.1_ASM234838v1,
GCA_002355275.1,Rhizorhabdus dicambivorans,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,Ndbn-20,SAMN07626873,PRJna403958,isolate,isolate,na,Complete,5.5413,65.3161,chromosome:NZ_CP023449.1/CP023449.1; plasmid p1:NZ_CP023450.1/CP023450.1; plasmid p2:NZ_CP023451.1/CP023451.1; plasmid p3:NZ_CP023452.1/CP023452.1; plasmid p4:NZ_CP023453.1/CP023453.1,,5,5050,2017-09-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/275/GCA_002355275.1_ASM235527v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/355/275/GCF_002355275.1_ASM235527v1
GCA_002355335.1,Variibacter gotjawalensis,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,GJW-30,SAMD00039968,PRJDB4185,isolate,isolate,Kim et al. 2014,Complete,4.58624,62.2,chromosome:NZ_AP014946.1/AP014946.1,,1,4399,2015-11-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/335/GCA_002355335.1_ASM235533v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/355/335/GCF_002355335.1_ASM235533v1
GCA_002359255.1,Rhodospirillaceae bacterium UBA2667,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA2667,SAMN06456280,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.88717,63.2,,DEMP01,39,0,2017-09-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/359/255/GCA_002359255.1_ASM235925v1,
GCA_002359555.1,Hylemonella sp. UBA2652,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA2652,SAMN06452819,PRJna348753,freshwater metagenome,freshwater,Parks et al. 2017 nature Micro,Scaffold,1.87391,54.2,,DENE01,161,0,2017-09-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/359/555/GCA_002359555.1_ASM235955v1,
GCA_002359635.1,Burkholderiales bacterium UBA2647,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA2647,SAMN06453360,PRJna348753,freshwater metagenome,freshwater,Parks et al. 2017 nature Micro,Scaffold,3.03455,54.9,,DENJ01,123,0,2017-09-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/359/635/GCA_002359635.1_ASM235963v1,
GCA_002365775.1,Betaproteobacteria bacterium UBA3119,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA3119,SAMN06452675,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,1.96665,44.9,,DEZZ01,131,0,2017-09-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/365/775/GCA_002365775.1_ASM236577v1,
GCA_002367635.1,Betaproteobacteria bacterium UBA3031,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA3031,SAMN06454660,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,1.9283,45,,DFDI01,118,0,2017-09-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/367/635/GCA_002367635.1_ASM236763v1,
GCA_002367875.1,Rhizorhabdus dicambivorans,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,Ndbn-20m,SAMN07660556,PRJna407652,isolate,isolate,na,Contig,5.24749,65.4,,NWUF01,94,4833,2017-09-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/367/875/GCA_002367875.1_ASM236787v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/367/875/GCF_002367875.1_ASM236787v1
GCA_002377485.1,Alphaproteobacteria bacterium UBA3504,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA3504,SAMN06450560,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,2.4233,45.9,,DFPX01,256,0,2017-09-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/377/485/GCA_002377485.1_ASM237748v1,
GCA_002377535.1,Alphaproteobacteria bacterium UBA3502,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA3502,SAMN06450558,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.73398,57,,DFPZ01,186,0,2017-09-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/377/535/GCA_002377535.1_ASM237753v1,
GCA_002378125.1,Rhodospirillaceae bacterium UBA3470,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA3470,SAMN06453467,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,3.2221,56,,DFRF01,235,0,2017-09-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/378/125/GCA_002378125.1_ASM237812v1,
GCA_002383745.1,Betaproteobacteria bacterium UBA4031,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA4031,SAMN06455021,PRJna348753,marine metagenome,marine,Parks et al. 2017 nature Micro,Scaffold,1.5357,44.7,,DGAL01,95,0,2017-09-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/383/745/GCA_002383745.1_ASM238374v1,
GCA_002384805.1,Advenella kashmirensis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA4006,SAMN06456267,PRJna348753,hydrocarbon metagenome,engineered,Parks et al. 2017 nature Micro,Scaffold,3.24357,55.5,,DGBK01,340,0,2017-09-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/384/805/GCA_002384805.1_ASM238480v1,
GCA_002386465.1,Burkholderiales bacterium UBA4615,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA4615,SAMN06457688,PRJna348753,freshwater metagenome,freshwater,Parks et al. 2017 nature Micro,Scaffold,3.90484,63.3,,DGIT01,152,0,2017-09-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/386/465/GCA_002386465.1_ASM238646v1,
